ticker,target_name,horizon,spike_percentile,embedding_variant,alignment_mode,best_variant,correct_text_rank,num_variants,correct_text_mae_improvement_pct,correct_text_num_spike_samples,correct_text_underprediction_reduction
AMGN,log_gk,3,90.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,4,4,-5.423636651572288,1,-0.03407774395780372
AXP,log_abs_return,1,80.0,target_sector_event_weighted,same_day_text,cross_ticker_same_day,4,4,-5.848399094859401,10,-0.10422438165914868
AXP,log_abs_return,1,80.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,3,4,-0.2802969903420331,10,-0.004995175607115776
AXP,log_abs_return,1,80.0,target_sector_weighted,same_day_text,cross_ticker_same_day,2,4,8.07480097151954,10,0.1439011128732733
AXP,log_abs_return,1,80.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,2,4,12.38883736051742,10,0.2207816006453168
AXP,log_abs_return,1,85.0,target_sector_event_weighted,same_day_text,cross_ticker_same_day,4,4,-9.128890513534936,6,-0.16589655333558748
AXP,log_abs_return,1,85.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,2,4,-0.32166490806224235,6,-0.0058455186309241585
AXP,log_abs_return,1,85.0,target_sector_weighted,same_day_text,cross_ticker_same_day,3,4,8.710002579455846,6,0.15828423019571022
AXP,log_abs_return,1,85.0,target_sector_weighted,shifted_1_day_text,correct_text,1,4,7.095390122468409,6,0.12894236864202213
AXP,log_abs_return,1,90.0,target_sector_event_weighted,same_day_text,cross_ticker_same_day,4,4,-9.128890513534936,6,-0.16589655333558748
AXP,log_abs_return,1,90.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,2,4,-0.32166490806224235,6,-0.0058455186309241585
AXP,log_abs_return,1,90.0,target_sector_weighted,same_day_text,cross_ticker_same_day,3,4,8.710002579455846,6,0.15828423019571022
AXP,log_abs_return,1,90.0,target_sector_weighted,shifted_1_day_text,correct_text,1,4,7.095390122468409,6,0.12894236864202213
AXP,log_abs_return,1,95.0,target_sector_event_weighted,same_day_text,shuffled_within_ticker,2,4,8.430718680236582,2,0.1603147281750834
AXP,log_abs_return,1,95.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,2,4,-4.964580657635738,2,-0.09440421734126891
AXP,log_abs_return,1,95.0,target_sector_weighted,same_day_text,correct_text,1,4,20.84837559164894,2,0.39644326808132235
